,school_name,school_addr,latitude,longitude
147,서울안천초등학교,서울특별시 금천구 한내로 69-16,37.4585946,126.88835549999999
148,서울금천초등학교,서울특별시 금천구 탑골로5길 60,37.4546475,126.9126228
149,서울탑동초등학교,서울특별시 금천구 탑골로 47-3,37.452434100000005,126.9149142
150,서울백산초등학교,서울특별시 금천구 시흥대로38길 78,37.4466467,126.905247
151,서울금산초등학교,서울특별시 금천구 시흥대로24길 57,37.4418157,126.908303
152,서울시흥초등학교,서울특별시 금천구 독산로23길 26,37.4546436,126.9049575
153,동광초등학교,서울특별시 금천구 탑골로10길 45,37.4516719331,126.91688743590001
154,서울여의도초등학교,서울특별시 영등포구 여의대방로 439,37.5228903,126.93681200000002
155,서울영원초등학교,서울특별시 영등포구 도영로22길 31,37.510719992,126.9021815984
156,서울영중초등학교,서울특별시 영등포구 양산로 185,37.5236591,126.90381380000001
157,서울영동초등학교,서울특별시 영등포구 국회대로53길 20,37.527007361,126.9077037214
158,서울당서초등학교,서울특별시 영등포구 당산로 187,37.5319593,126.89973229999998
159,서울도림초등학교,서울특별시 영등포구 가마산로65길 22,37.5079604,126.9070328
160,서울대동초등학교,서울특별시 영등포구 대림로21길 6,37.493599700000004,126.90049779999998
161,서울영등포초등학교,서울특별시 영등포구 경인로 756,37.5129475656,126.898215
162,서울영문초등학교,서울특별시 영등포구 문래로 56,37.5194948,126.8876868
163,서울선유초등학교,서울특별시 영등포구 선유로43가길 14,37.5328162,126.8927942
164,서울당중초등학교,서울특별시 영등포구 선유로 131,37.5263783,126.88972509999999
165,서울도신초등학교,서울특별시 영등포구 도림로53길 32-9,37.498728,126.9008446
166,서울신영초등학교,서울특별시 영등포구 도신로4길 32,37.5006847,126.8957265
167,서울신대림초등학교,서울특별시 영등포구 대림로8길 25,37.492244,126.9058543
168,서울영림초등학교,서울특별시 영등포구 시흥대로173길 14,37.4873525,126.9024483
169,서울문래초등학교,서울특별시 영등포구 문래로 104,37.518539600000004,126.89328859999999
170,서울영신초등학교,서울특별시 영등포구 도신로60길 23,37.509968,126.91800900000001
171,서울대영초등학교,서울특별시 영등포구 신길로23길 43,37.5023694,126.90615179999999
172,서울우신초등학교,서울특별시 영등포구 신길로 190,37.509564000000005,126.91189229999999
173,서울대방초등학교,서울특별시 영등포구 여의대방로35길 14,37.5026701,126.91914809999999
174,서울대길초등학교,서울특별시 영등포구 대방천로 206,37.4977844,126.91323030000001
175,서울당산초등학교,서울특별시 영등포구 선유로55길 32,37.5397741,126.89636770000001
176,서울윤중초등학교,서울특별시 영등포구 여의나루로2길 14,37.5197467,126.9228068
177,서울초당초등학교,서울특별시 도봉구 해등로32길 11,37.6584988,127.0221014
178,서울신학초등학교,서울특별시 도봉구 방학로 247-21,37.660990399999996,127.02551310000001
179,서울창경초등학교,서울특별시 도봉구 도봉로129길 54,37.6561144,127.0347544
180,서울창림초등학교,서울특별시 도봉구 덕릉로63길 46,37.6429724,127.04154869999999
181,서울누원초등학교,서울특별시 도봉구 마들로 859-44,37.6869304,127.04906940000001
182,서울오봉초등학교,서울특별시 도봉구 시루봉로 285,37.6718842,127.04028819999999
183,서울도봉초등학교,서울특별시 도봉구 도봉로173길 96,37.679378299999996,127.038218
184,서울방학초등학교,서울특별시 도봉구 도당로9길 34,37.6640395,127.0321675
185,서울신방학초등학교,서울특별시 도봉구 시루봉로 173,37.6659578,127.0292294
186,서울창도초등학교,서울특별시 도봉구 방학로 32-28,37.663831,127.0490956
187,서울숭미초등학교,서울특별시 도봉구 노해로 179,37.6508211,127.0279643
188,서울쌍문초등학교,서울특별시 도봉구 우이천로 360,37.6489734,127.024308
189,서울백운초등학교,서울특별시 도봉구 삼양로146길 17,37.6532035,127.0139875
190,서울월천초등학교,서울특별시 도봉구 노해로70길 96,37.6478356,127.05220159999999
191,서울자운초등학교,서울특별시 도봉구 마들로13길 166,37.6577174,127.0463946
192,서울가인초등학교,서울특별시 도봉구 도봉로136다길 4,37.659906799999995,127.04315919999999
193,서울창동초등학교,서울특별시 도봉구 해등로16길 81,37.6551201,127.0446861
194,서울창원초등학교,서울특별시 도봉구 해등로 103,37.6525531,127.0405915
195,서울창일초등학교,서울특별시 도봉구 노해로66길 84,37.647169500000004,127.0476085
196,서울신창초등학교,서울특별시 도봉구 덕릉로60길 93,37.6361731,127.04219690000001
197,서울신화초등학교,서울특별시 도봉구 우이천로 120,37.632669799999995,127.04085959999999
198,동북초등학교,서울특별시 도봉구 시루봉로 53,37.655351,127.02682890000001
199,한신초등학교,서울특별시 도봉구 노해로49길 69,37.6529105,127.03180630000001
200,서울신계초등학교,서울특별시 노원구 초안산로 29,37.6301665,127.05298799999998
201,서울녹천초등학교,서울특별시 노원구 마들로3길 34,37.628801200000005,127.06311310000001
202,서울덕암초등학교,서울특별시 노원구 덕릉로112길 68,37.666488799999996,127.08146780000001
203,서울온곡초등학교,서울특별시 노원구 한글비석로52길 59,37.667608200000004,127.0657902
204,서울상원초등학교,서울특별시 노원구 한글비석로54길 119,37.667187799999994,127.0598254
205,서울불암초등학교,서울특별시 노원구 중계로 178,37.6510667,127.0806469
206,서울수암초등학교,서울특별시 노원구 중계로12길 9,37.647873700000005,127.0813164
207,서울중계초등학교,서울특별시 노원구 한글비석로19길 39,37.6577549,127.0730277
208,서울연촌초등학교,서울특별시 노원구 공릉로58길 36,37.63506470000001,127.07286210000001
209,서울태랑초등학교,서울특별시 노원구 화랑로51나길 31,37.6259486,127.0905347
210,서울태릉초등학교,서울특별시 노원구 노원로1길 36,37.6228668,127.0852435
211,서울공연초등학교,서울특별시 노원구 동일로192가길 16,37.627253100000004,127.0741645
212,서울용원초등학교,서울특별시 노원구 섬밭로 144,37.6296027,127.06889309999998
213,서울공릉초등학교,서울특별시 노원구 동일로173길 12,37.6188016,127.0741878
214,서울신상계초등학교,서울특별시 노원구 상계로 267,37.667474299999995,127.07579040000002
215,서울상계초등학교,서울특별시 노원구 상계로9길 39,37.6593115,127.06624209999998
216,서울계상초등학교,서울특별시 노원구 한글비석로41가길 24,37.66271,127.0682669
217,서울상곡초등학교,서울특별시 노원구 노원로38길 34,37.6627218,127.06251499999999
218,서울상월초등학교,서울특별시 노원구 동일로221길 27,37.65865377,127.05698224
219,서울당현초등학교,서울특별시 노원구 동일로213길 52,37.648634,127.0583817
220,서울상천초등학교,서울특별시 노원구 덕릉로 443,37.6462819,127.0581071
221,서울동일초등학교,서울특별시 노원구 한글비석로 566,37.6651664,127.054549
222,서울노원초등학교,서울특별시 노원구 동일로230나길 32,37.67331779999999,127.0582937
223,서울노일초등학교,서울특별시 노원구 동일로 1625,37.673239200000005,127.0547828
224,서울수락초등학교,서울특별시 노원구 동일로 1745,37.6842939,127.05483429999998
225,서울한천초등학교,서울특별시 노원구 마들로 45,37.620463799999996,127.06901299999998
226,서울연지초등학교,서울특별시 노원구 월계로55길 48,37.63347879999999,127.0599789
227,서울선곡초등학교,서울특별시 노원구 광운로2길 1,37.6184174,127.0582095
228,서울월계초등학교,서울특별시 노원구 월계로45가길 10,37.6276242,127.0504153
229,서울원광초등학교,서울특별시 노원구 덕릉로76길 18,37.6542123,127.07478870000001
230,서울을지초등학교,서울특별시 노원구 중계로 239,37.6503519,127.07312990000001
231,서울중원초등학교,서울특별시 노원구 섬밭로 316,37.6436702,127.0628262
232,서울청계초등학교,서울특별시 노원구 공릉로 431,37.6448867,127.066442
233,서울용동초등학교,서울특별시 노원구 한글비석로1길 81-11,37.641678399999996,127.069476
234,서울중현초등학교,서울특별시 노원구 섬밭로 181,37.632417499999995,127.0662355
235,서울중평초등학교,서울특별시 노원구 섬밭로 241,37.63727960000001,127.0640898
236,서울상경초등학교,서울특별시 노원구 수락산로 237,37.6702084,127.05132090000001
237,서울상수초등학교,서울특별시 노원구 동일로216길 66,37.65158579999999,127.0647353
238,청원초등학교,서울특별시 노원구 한글비석로 506,37.6660284,127.0620129
239,태강삼육초등학교,서울특별시 노원구 화랑로 815,37.6431424,127.10625120000002
240,화랑초등학교,서울특별시 노원구 화랑로 621,37.6292222,127.0905514
241,상명초등학교,서울특별시 노원구 덕릉로 541,37.648470200000006,127.0675498
242,서울대학교사범대학부설초등학교,서울특별시 종로구 대학로 64,37.5770935,127.00380220000001
243,서울청운초등학교,서울특별시 종로구 자하문로 105,37.5859741,126.96917069999999
244,서울매동초등학교,서울특별시 종로구 사직로9길 19,37.577234499999996,126.9668504
245,서울재동초등학교,서울특별시 종로구 북촌로4길 7,37.57992479999999,126.9855602
246,서울교동초등학교,서울특별시 종로구 삼일대로 446,37.5750047731,126.9881499152
247,서울혜화초등학교,서울특별시 종로구 혜화로 32,37.5888137,127.00002490000001
248,서울명신초등학교,서울특별시 종로구 낙산길 250,37.581238799999994,127.013846
249,서울독립문초등학교,서울특별시 종로구 통일로12길 23,37.5741366,126.9602466
250,서울세검정초등학교,서울특별시 종로구 세검정로9길 1,37.6033878,126.9608999
251,서울창신초등학교,서울특별시 종로구 지봉로 73,37.5760326,127.01438219999999
