,school_name,address,latitude,longitude
0,가락고등학교,서울특별시 송파구 송이로 42,37.4929505,127.1250749
1,가재울고등학교,서울특별시 서대문구 수색로 100-35,37.5772579,126.9027849
2,강동고등학교,서울특별시 강동구 구천면로 572,37.55013,127.14665
3,강서고등학교,서울특별시 양천구 목동중앙남로 27,37.53682595,126.86656198078518
4,강서공업고등학교,서울특별시 강서구 방화대로47길 9,37.5761628,126.8149871
5,강일고등학교,서울특별시 강동구 아리수로98길 40,37.5647685,127.1781818
6,개포고등학교,서울특별시 강남구 개포로 402,37.4851416,127.0586768
7,건국대학교사범대학부속고등학교,서울특별시 광진구 능동로 120,37.54178965,127.07703425484976
8,경기고등학교,서울특별시 강남구 영동대로 643,37.518055200000006,127.05685242265903
9,경기기계공업고등학교,서울특별시 노원구 공릉로 264,37.6405461,127.0688312
10,경기상업고등학교,서울특별시 종로구 자하문로 136,37.58855965,126.96976764754099
11,경기여자고등학교,서울특별시 강남구 삼성로 29,37.487175,127.065613
12,경동고등학교,서울특별시 성북구 보문로29길 49,37.5875664,127.0157458
13,경문고등학교,서울특별시 동작구 동작대로 171,37.5017989,126.9813269
14,경복고등학교,서울특별시 종로구 자하문로28가길 9,37.586870399999995,126.97152254488992
15,경복비즈니스고등학교,서울특별시 강서구 화곡로 379,37.5616292,126.8553625
16,경복여자고등학교,서울특별시 강서구 화곡로63길 40,37.5582207,126.8493097
17,경성고등학교,서울특별시 마포구 성미산로 111,37.5593395,126.9144681
18,경신고등학교,서울특별시 종로구 혜화로 74,37.5875025,126.9998726
19,경인고등학교,서울특별시 구로구 경인로46길 31,37.4969695,126.8649785
20,경일고등학교,서울특별시 성동구 성수일로 27,37.5475349,127.0508181
21,경희고등학교,서울특별시 동대문구 경희대로 26,37.5971213,127.05198672345011
22,경희여자고등학교,서울특별시 동대문구 경희대로 26,37.5971213,127.05198672345011
23,계성고등학교,서울특별시 성북구 길음로 63,37.6035793,127.0227322
24,고려대학교사범대학부속고등학교,서울특별시 성북구 정릉로 161,37.6104175,127.0011439
25,고명외식고등학교,서울특별시 성북구 북악산로 870,37.5995,127.01739
26,고척고등학교,서울특별시 구로구 중앙로15길 162,37.5070401,126.859874
27,공항고등학교,서울특별시 강서구 방화대로34길 43,37.5701427,126.8193294
28,관악고등학교,서울특별시 영등포구 영등포로6길 26,37.5224531,126.8842074
29,광남고등학교,서울특별시 광진구 아차산로70길 17-16,37.5392062,127.0983054
30,광문고등학교,서울특별시 강동구 동남로 968,37.5388723,127.1526324
31,광성고등학교,서울특별시 마포구 신수로8길 20,37.5489751,126.9363256
32,광신고등학교,서울특별시 관악구 광신길 141,37.464200149999996,126.92472333363497
33,광신방송예술고등학교,서울특별시 관악구 광신길 141,37.464200149999996,126.92472333363497
34,광양고등학교,서울특별시 광진구 자양로3가길 31,37.5296488,127.0842557
35,광영고등학교,서울특별시 양천구 남부순환로30길 17,37.5387459,126.8254855
36,광영여자고등학교,서울특별시 양천구 남부순환로30길 17,37.5387459,126.8254855
37,광운전자공업고등학교,서울특별시 노원구 광운로1길 24,37.6201745,127.0545527
38,구로고등학교,서울특별시 구로구 가마산로27길 45,37.4968088,126.8903124
39,구암고등학교,서울특별시 관악구 성현로 57,37.4922089,126.9451788
40,구일고등학교,서울특별시 구로구 구일로 90-51,37.49231,126.8725058
41,구현고등학교,서울특별시 구로구 경인로53가길 17,37.5026693,126.8746664
42,국립국악고등학교,서울특별시 강남구 개포로22길 65,37.4760475,127.0504367
43,국립전통예술고등학교,서울특별시 금천구 시흥대로38길 62,37.4457391,126.90694407890126
44,금옥여자고등학교,서울특별시 양천구 신정로 213,37.5082119,126.8402991
45,금천고등학교,서울특별시 금천구 시흥대로38길 26,37.4447079,126.90557537948447
46,금호고등학교,서울특별시 성동구 금호로 118,37.5502402,127.0260283
47,남강고등학교,서울특별시 관악구 난곡로34길 80,37.4724219,126.92460397069857
48,노원고등학교,서울특별시 노원구 노원로 586,37.63779,127.07807
49,누원고등학교,서울특별시 도봉구 마들로 849,37.6622982,127.0466501
50,단국대학교부속소프트웨어고등학교,서울특별시 강남구 도곡로64길 21,37.4956806,127.0552866
51,단국대학교사범대학부속고등학교,서울특별시 강남구 도곡로64길 21,37.4956806,127.0552866
52,당곡고등학교,서울특별시 관악구 봉천로21길 108,37.4896784,126.9342441
53,대경상업고등학교,서울특별시 중구 매봉18길 111,37.5513001,127.0171096
54,대광고등학교,서울특별시 동대문구 안암로 6,37.5895166,127.0360488
55,대동세무고등학교,서울특별시 종로구 계동길 84-10,37.581444250000004,126.9878754436709
56,대성고등학교,서울특별시 은평구 갈현로29길 51-24,37.6227411,126.9112585
57,대신고등학교,서울특별시 종로구 사직로 9,37.575405,126.9770851
58,대영고등학교,서울특별시 영등포구 도림로86길 16,37.503775,126.9054776
59,대원고등학교,서울특별시 광진구 용마산로22길 26,37.5638447,127.0894276
60,대원여자고등학교,서울특별시 광진구 용마산로22길 26,37.5638447,127.0894276
61,대원외국어고등학교,서울특별시 광진구 용마산로22길 26,37.5638447,127.0894276
62,대일고등학교,서울특별시 강서구 등촌로 105,37.5511833,126.8643895
63,대일관광고등학교,서울특별시 양천구 신정이펜1로 11,37.5115131,126.8341834
64,대일외국어고등학교,서울특별시 성북구 서경로 116,37.6069889,127.0155058
65,대진고등학교,서울특별시 노원구 공릉로62가길 47,37.6364067,127.0723732
66,대진디자인고등학교,서울특별시 강남구 광평로39길 93,37.4882911,127.0982846
67,대진여자고등학교,서울특별시 노원구 공릉로 438,37.6405461,127.0688312
68,덕성여자고등학교,서울특별시 종로구 율곡로3길 50,37.577991049999994,126.98297156862725
69,덕수고등학교,서울특별시 성동구 왕십리로 199,37.55867,127.03781
70,덕원여자고등학교,서울특별시 강서구 강서로45길 91-44,37.5485539,126.82875514999998
71,덕원예술고등학교,서울특별시 강서구 강서로45길 91-44,37.5485539,126.82875514999998
72,덕일전자공업고등학교,서울특별시 구로구 서해안로21길 5-12,37.4916801,126.839831
73,도봉고등학교,서울특별시 도봉구 도봉산길 27,37.6873334,127.0422947
74,도선고등학교,서울특별시 성동구 마장로 156,37.5660174,127.0364758
75,독산고등학교,서울특별시 금천구 문성로 64,37.476248600000005,126.91084052970379
76,동구마케팅고등학교,서울특별시 성북구 성북로8길 71,37.5915303,127.0054742
77,동국대학교사범대학부속고등학교,서울특별시 동대문구 장안벚꽃로 201,37.57785,127.07639
78,동국대학교사범대학부속여자고등학교,서울특별시 광진구 광나루로36길 47,37.5435491,127.0864008
79,동덕여자고등학교,서울특별시 서초구 효령로2길 123-5,37.4750679,126.9912963
80,동명생활경영고등학교,서울특별시 은평구 통일로 793,37.6251416,126.9200157
81,동명여자고등학교,서울특별시 은평구 통일로 793,37.6251416,126.9200157
82,동북고등학교,서울특별시 강동구 강동대로 305,37.517128,127.1435729
83,동산정보산업고등학교,서울특별시 노원구 공릉로 257,37.6405461,127.0688312
84,동성고등학교,서울특별시 종로구 대학로 156,37.58504665,127.00248009191591
85,동양고등학교,서울특별시 강서구 허준로 50,37.569209,126.84720100000001
86,동일여자고등학교,서울특별시 금천구 탑골로10길 45,37.45141475,126.91638825348102
87,동일여자상업고등학교,서울특별시 금천구 탑골로10길 45,37.45141475,126.91638825348102
88,동작고등학교,서울특별시 동작구 솔밭로 51,37.4854348,126.9681859
89,둔촌고등학교,서울특별시 강동구 명일로 140,37.55213,127.14981
90,등촌고등학교,서울특별시 강서구 공항대로39길 115,37.5613245,126.8445763
91,리라아트고등학교,서울특별시 중구 소파로2길,37.5574448,126.9878648
92,마포고등학교,서울특별시 강서구 화곡로 403,37.5616292,126.8553625
93,면목고등학교,서울특별시 중랑구 용마산로72길 36-14,37.5836426,127.094409
94,명덕고등학교,서울특별시 강서구 강서로47길 34-10,37.55414655,126.83342778438833
95,명덕여자고등학교,서울특별시 강서구 강서로47길 34-10,37.55414655,126.83342778438833
96,명덕외국어고등학교,서울특별시 강서구 강서로47길 34-10,37.55414655,126.83342778438833
97,명일여자고등학교,서울특별시 강동구 명일로 350,37.54986805,127.1510109875062
98,명지고등학교,서울특별시 서대문구 명지2길 56,37.5841049,126.9281067
99,목동고등학교,서울특별시 양천구 목동동로2길 68,37.5127815,126.8590166
100,무학여자고등학교,서울특별시 성동구 고산자로 197,37.552626,127.0347663
101,문일고등학교,서울특별시 금천구 시흥대로47길 45,37.450313449999996,126.89876786285322
102,문정고등학교,서울특별시 송파구 송이로34길 62,37.4854378,127.1302869
103,문현고등학교,서울특별시 송파구 충민로 115,37.4796972,127.1268915
104,미래산업과학고등학교,서울특별시 노원구 덕릉로82길 54,37.6604011,127.0774617
105,미림여자고등학교,서울특별시 관악구 호암로 546,37.466611400000005,126.93248507466515
106,미림여자정보과학고등학교,서울특별시 관악구 호암로 546,37.466611400000005,126.93248507466515
107,미양고등학교,서울특별시 강북구 인수봉로 39,37.6331021,127.0135479
108,반포고등학교,서울특별시 서초구 고무래로 71,37.5024113,127.0141639
109,방산고등학교,서울특별시 송파구 오금로27길 18,37.5095359,127.122315
110,배명고등학교,서울특별시 송파구 삼학사로 11,37.4999932,127.0968057
111,배문고등학교,서울특별시 용산구 효창원로 258,37.5425527,126.9621542
112,배재고등학교,서울특별시 강동구 고덕로 227,37.5561611,127.1510738
113,배화여자고등학교,서울특별시 종로구 필운대로1길 34,37.578524900000005,126.96686826482605
114,백암고등학교,서울특별시 양천구 신정로13길 16,,
115,보성고등학교,서울특별시 송파구 양재대로 1278,37.4952065,127.1071734
116,보성여자고등학교,서울특별시 용산구 신흥로3가길 66,37.5416451,126.9847916
117,보인고등학교,서울특별시 송파구 오금로49길 18,37.4993013,127.1386717
118,불암고등학교,서울특별시 노원구 중계로 155,37.6462176,127.0816372
119,삼각산고등학교,서울특별시 강북구 삼양로19길 40,37.6166184,127.0176922
120,삼성고등학교,서울특별시 관악구 신림로 41,37.4706765,126.939695
121,상계고등학교,서울특별시 노원구 노해로 432,37.6539346,127.0589604
122,상명고등학교,서울특별시 노원구 덕릉로 553,37.6455461,127.0566429
123,상명대학교사범대학부속여자고등학교,서울특별시 종로구 홍지문2길 20,37.6029659,126.95500919084654
124,상문고등학교,서울특별시 서초구 명달로 45,37.4775297,127.007041
125,상암고등학교,서울특별시 마포구 월드컵북로 445,37.5589588,126.9174887
126,상일미디어고등학교,서울특별시 강동구 천호대로219길 61,37.5482902,127.1697702
127,상일여자고등학교,서울특별시 강동구 천호대로219길 61,37.5482902,127.1697702
128,서라벌고등학교,서울특별시 노원구 한글비석로5길 18,37.6451476,127.07592822528167
129,서문여자고등학교,서울특별시 서초구 동광로12길 84,37.4877672,126.9852569
130,서서울생활과학고등학교,서울특별시 구로구 오리로 1355-10,37.5024965,126.8290531
131,서울고등학교,서울특별시 서초구 효령로 197,37.484077,127.0114198
132,서울공업고등학교,서울특별시 동작구 대방동1길 46,37.500237,126.9279196
133,서울공연예술고등학교,서울특별시 구로구 오리로22나길 16-26,37.500543,126.8318338
134,서울과학고등학교,서울특별시 종로구 혜화로 63,37.5875025,126.9998726
135,서울관광고등학교,서울특별시 관악구 은천로15길 25,37.4871313,126.9440621
136,서울국악예술고등학교,,46.3144754,11.0480288
137,서울국제고등학교,서울특별시 종로구 성균관로13길 40,37.5908817,126.9949146
138,서울금융고등학교,서울특별시 양천구 가로공원로61길 19,37.5375208,126.8262794
139,서울대학교사범대학부설고등학교,서울특별시 성북구 월곡로 6,37.5964405,127.0381623
140,서울도시과학기술고등학교,서울특별시 성북구 종암로 196,37.6031541,127.0322776
141,서울디자인고등학교,서울특별시 마포구 백범로 139,37.5446219,126.9493814
142,서울디지텍고등학교,서울특별시 용산구 회나무로12길 27,37.5388245,126.9900744
143,서울로봇고등학교,서울특별시 강남구 광평로20길 63,37.4812714,127.0835768
144,서울문영여자고등학교,서울특별시 관악구 관악로 85,37.4742309,126.9529237
145,서울문화고등학교,서울특별시 도봉구 마들로 598,37.6622982,127.0466501
146,서울미술고등학교,서울특별시 관악구 남부순환로247길 26,37.4784602,126.9656647
147,서울방송고등학교,서울특별시 성동구 동호로5길 131,,
148,서울세종고등학교,서울특별시 강남구 광평로51길 36,37.4901459,127.1014286
149,서울신정고등학교,서울특별시 강서구 등촌로13아길 20,37.5382607,126.856148
150,서울아이티고등학교,서울특별시 노원구 섬밭로 299,37.6429107,127.0624329
151,서울여자고등학교,서울특별시 마포구 백범로25길 34,37.5495042,126.9479177
152,서울여자상업고등학교,서울특별시 관악구 관악로 85,37.4742309,126.9529237
153,서울영상고등학교,서울특별시 양천구 목동로11길 46,37.5231607,126.862026
154,서울예술고등학교,서울특별시 종로구 평창문화로 70,37.607765,126.9723584
155,서울외국어고등학교,서울특별시 도봉구 덕릉로66길 22,37.6445985,127.0522219
156,서울의료보건고등학교,서울특별시 중구 만리재로37길 30,37.5568392,126.965634
157,서울전자고등학교,서울특별시 서초구 과천대로 852-23,37.4626813,126.9880724
158,서울체육고등학교,서울특별시 송파구 강동대로 232,37.5212734,127.1338081
159,서울컨벤션고등학교,서울특별시 강동구 동남로 964,37.5388723,127.1526324
160,서울항공비즈니스고등학교,서울특별시 강서구 방화대로34길 13,37.5701427,126.8193294
161,서일문화예술고등학교,서울특별시 종로구 지봉로17길 49,37.5797999,127.0127642
162,서초고등학교,서울특별시 서초구 반포대로27길 29,,
163,석관고등학교,서울특별시 성북구 한천로70길 30,37.6092446,127.0656818
164,선덕고등학교,서울특별시 도봉구 시루봉로 53,37.6686889,127.0353376
165,선린인터넷고등학교,서울특별시 용산구 원효로97길 33-4,37.5419011,126.9692579
166,선사고등학교,서울특별시 강동구 고덕로25길 17,37.5555553,127.1351204
167,선유고등학교,서울특별시 영등포구 선유로 227,37.5384375,126.8999459
168,선일여자고등학교,서울특별시 은평구 갈현로29길 27,37.6227411,126.9112585
169,선일이비즈니스고등학교,서울특별시 은평구 갈현로29길 27,37.6227411,126.9112585
170,선정고등학교,서울특별시 은평구 서오릉로20길 19,37.6170002,126.9103593
171,선정국제관광고등학교,서울특별시 은평구 서오릉로20길 19,37.6170002,126.9103593
172,선화예술고등학교,서울특별시 광진구 천호대로 664,37.5581348,127.0770109
173,성남고등학교,서울특별시 동작구 대방동길 74,37.5027855,126.9264858
174,성덕고등학교,서울특별시 강동구 구천면로 396,37.55013,127.14665
175,성동고등학교,서울특별시 중구 퇴계로90길 17,37.5640199,127.02271277767076
176,성동공업고등학교,서울특별시 중구 다산로 290,37.5574729,127.012139
177,성동글로벌경영고등학교,서울특별시 중구 퇴계로 375,37.5652647,127.01334910598285
178,성보고등학교,서울특별시 관악구 남부순환로156길 39,37.48060045,126.92190666865375
179,성수고등학교,서울특별시 성동구 서울숲길 18,37.54797,127.0413
180,성수공업고등학교,서울특별시 성동구 뚝섬로 365,37.5442906,127.0353502
181,성신여자고등학교,서울특별시 성북구 동소문로26가길 80,37.5948277,127.0217765
182,성심여자고등학교,서울특별시 용산구 원효로19길 49,37.5332447,126.9543115
183,성암국제무역고등학교,서울특별시 강북구 도봉로29길 52,37.6204441,127.0260262
184,세그루패션디자인고등학교,서울특별시 도봉구 시루봉로 53,37.6686889,127.0353376
185,세명컴퓨터고등학교,서울특별시 은평구 통일로92가길 33,37.6262911,126.9224076
186,세종과학고등학교,서울특별시 구로구 오리로21길 79,37.4981967,126.8271072
187,세현고등학교,서울특별시 강서구 허준로 227,37.5652368,126.8535763
188,세화고등학교,서울특별시 서초구 신반포로 56-7,37.5048617,127.0009917
189,세화여자고등학교,서울특별시 서초구 신반포로 56-7,37.5048617,127.0009917
190,송곡고등학교,서울특별시 중랑구 양원역로 50,37.60590705,127.1078286131237
191,송곡관광고등학교,서울특별시 중랑구 양원역로 67,37.6091288,127.1064611
192,송곡여자고등학교,서울특별시 중랑구 양원역로 67,37.6091288,127.1064611
193,송파공업고등학교,서울특별시 송파구 양산로 21,37.4891067,127.1428235
194,수도여자고등학교,서울특별시 동작구 여의대방로10길 73,,
195,수도전기공업고등학교,서울특별시 강남구 개포로 410,37.4890796,127.0659768
196,수락고등학교,서울특별시 노원구 동일로245길 143,37.681352,127.0523756
197,수명고등학교,서울특별시 강서구 수명로2길 15,37.5497615,126.825342
198,숙명여자고등학교,서울특별시 강남구 남부순환로 2807,37.4936951,127.0963102
199,숭문고등학교,서울특별시 마포구 숭문길 99,37.5491066,126.9456382
200,숭실고등학교,서울특별시 은평구 은평터널로7길 6,37.5923006,126.9062237
201,숭의여자고등학교,서울특별시 동작구 여의대방로36길 79,37.5058366,126.9249678
202,신광여자고등학교,서울특별시 용산구 청파로 263,37.5483895,126.9700983
203,신도고등학교,서울특별시 은평구 통일로 961,37.629081400000004,126.91848221499637
204,신도림고등학교,서울특별시 구로구 경인로67길 159,37.5120194,126.8880317
205,신림고등학교,서울특별시 관악구 문성로 119,37.478591949999995,126.91710401267807
206,신목고등학교,서울특별시 양천구 안양천로 739,37.5117857,126.874196
207,신서고등학교,서울특별시 양천구 은행정로 42,37.5228758,126.8595244
208,신일고등학교,서울특별시 강북구 솔매로49길 20,37.6283087,127.0261751
209,신진과학기술고등학교,서울특별시 은평구 은평로6길 16,37.5990158,126.9190898
210,신현고등학교,서울특별시 중랑구 봉화산로 174,37.6015515,127.0768792
211,압구정고등학교,서울특별시 강남구 압구정로39길 20,37.5309826,127.0317721
212,양재고등학교,서울특별시 서초구 남부순환로346길 9,37.4837028,127.0314133
213,양정고등학교,서울특별시 양천구 안양천로 1039,37.5338001,126.8861003
214,양천고등학교,서울특별시 양천구 신정로14길 13,37.5086039,126.8447718
215,언남고등학교,서울 서초구 동산로13길 35,37.472583,127.04243099054224
216,여의도고등학교,서울특별시 영등포구 국제금융로7길 37,37.5248101,126.9352732
217,여의도여자고등학교,서울특별시 영등포구 국제금융로7가길 13,37.5235748,126.9332478
218,염광고등학교,서울특별시 노원구 월계로45가길 9,37.6298221,127.050926
219,염광여자메디텍고등학교,서울특별시 노원구 월계로45가길 9,37.6298221,127.050926
220,영동고등학교,서울특별시 강남구 선릉로 742,37.4835455,127.0595081
221,영동일고등학교,서울특별시 송파구 석촌호수로 93,37.5080571,127.1029546
222,영등포고등학교,서울특별시 동작구 등용로8길 5,37.5070143,126.933918
223,영등포공업고등학교,서울특별시 강서구 허준로5길 15,,
224,영등포여자고등학교,서울특별시 영등포구 영등포로62길 13,,
225,영락고등학교,서울특별시 관악구 청룡16길 25,37.4761896,126.9439846
226,영락의료과학고등학교,서울특별시 관악구 청룡16길 25,37.4761896,126.9439846
227,영신간호비즈니스고등학교,서울특별시 노원구 중계로16나길 13,37.6514782,127.082039
228,영신고등학교,서울 영등포구 대방천로14길 18,37.4969586,126.9103845
229,영신여자고등학교,서울특별시 노원구 중계로16나길 13,37.6514782,127.082039
230,영일고등학교,서울특별시 강서구 등촌로51가길 26,37.5478089,126.8623635
231,영파여자고등학교,서울특별시 송파구 올림픽로 565,37.5115118,127.0887809
232,영훈고등학교,서울특별시 강북구 도봉로13가길 19,37.6147277,127.0290014
233,예림디자인고등학교,서울특별시 구로구 오리로21길 2,37.4981967,126.8271072
234,예일디자인고등학교,서울특별시 은평구 연서로 117,37.6181121,126.9199353
235,예일여자고등학교,서울특별시 은평구 연서로 117,37.6181121,126.9199353
236,오금고등학교,서울특별시 송파구 중대로 247,37.4938313,127.1212657
237,오류고등학교,서울특별시 구로구 오리로21길 2,37.4981967,126.8271072
238,오산고등학교,서울특별시 용산구 보광로7길 17,37.5257452,126.9997279
239,용문고등학교,서울특별시 성북구 고려대로17가길 46,37.5870062,127.0251152
240,용산고등학교,서울특별시 용산구 두텁바위로 60,37.5454799,126.9751077
241,용산공업고등학교,서울특별시 용산구 서빙고로 24,37.527894,127.0057697
242,용화여자고등학교,서울특별시 노원구 동일로 1461,37.6755171,127.0553201
243,우신고등학교,서울특별시 구로구 부일로 917,37.4929402,126.8247592
244,원묵고등학교,서울특별시 중랑구 숙선옹주로 82,37.6144175,127.0806791
245,월계고등학교,서울특별시 노원구 초안산로5길 66,37.6322965,127.049459
246,유한공업고등학교,서울특별시 구로구 경인로 8,37.487907,126.82301712701619
247,은광여자고등학교,서울특별시 강남구 남부순환로359길 36,37.4864478,127.0360761
248,은평고등학교,서울특별시 은평구 갈현로15길 51,37.6089913,126.9058937
249,은평메디텍고등학교,서울특별시 은평구 진관2로 57-57,37.6355375,126.92919519237586
250,이화여자고등학교,서울특별시 중구 정동길,37.5672063,126.9713103
251,이화여자대학교병설미디어고등학교,서울특별시 중랑구 망우로73길 56,37.6025231,127.1033397
252,이화여자대학교사범대학부속이화금란고등학교,서울특별시 서대문구 성산로 560,37.568222,126.947955
253,이화여자외국어고등학교,서울특별시 중구 통일로4길 30,37.5648581,126.9685335
254,인덕과학기술고등학교,서울특별시 노원구 초안산로 12,37.6308138,127.0550367
255,인창고등학교,서울특별시 서대문구 경기대로 65,37.5658032,126.9645347
256,인헌고등학교,서울특별시 관악구 인헌9길 74,37.4723589,126.9680576
257,일신여자상업고등학교,서울특별시 송파구 송파대로38길 8,37.5005642,127.1119355
258,자양고등학교,서울특별시 광진구 뚝섬로37길 28,37.5351178,127.0720196
259,자운고등학교,서울특별시 도봉구 노해로69길 150,37.65594,127.0498
260,잠신고등학교,서울특별시 송파구 잠실로 24,37.5116254,127.1027472
261,잠실고등학교,서울특별시 송파구 올림픽로33길 71,37.5210763,127.1076337
262,잠실여자고등학교,서울특별시 송파구 송파대로38길 8,37.5005642,127.1119355
263,잠일고등학교,서울특별시 송파구 백제고분로 21,37.51439285,127.08250392125694
264,장충고등학교,서울특별시 중구 동호로15길 93,37.5553403,127.0094423
265,장훈고등학교,서울특별시 영등포구 영등포로64길 26,37.513058,126.9159772
266,재현고등학교,서울특별시 노원구 덕릉로82길 64,37.6604011,127.0774617
267,정신여자고등학교,서울특별시 송파구 올림픽로4길 16,37.50883585,127.0723847957489
268,정의여자고등학교,서울특별시 도봉구 노해로49길 69,37.6518966,127.0298023
269,정화여자상업고등학교,서울특별시 동대문구 홍릉로15길 50,37.5852717,127.0416142
270,중경고등학교,서울특별시 용산구 이촌로84길 34,37.5178676,126.9765702
271,중동고등학교,서울특별시 강남구 일원로 7,37.48979,127.08132
272,중산고등학교,서울특별시 강남구 일원로14길 22,37.4851495,127.0810889
273,중앙고등학교,서울특별시 종로구 창덕궁길 164,37.5848696,126.98679618629659
274,중앙대학교사범대학부속고등학교,서울특별시 강남구 선릉로 207,37.4835455,127.0595081
275,중앙여자고등학교,서울특별시 서대문구 북아현로11가길 7,37.5631121,126.9542292
276,중화고등학교,서울특별시 중랑구 봉화산로27길 62,37.6041242,127.0823263
277,진관고등학교,서울특별시 은평구 진관4로 26,37.6432684,126.92442195693478
278,진명여자고등학교,서울특별시 양천구 목동로 170,37.5111173,126.8711813
279,진선여자고등학교,서울특별시 강남구 선릉로85길 27,37.5025771,127.0489053
280,창덕여자고등학교,서울특별시 송파구 양재대로 1240,37.4952065,127.1071734
281,창동고등학교,서울특별시 도봉구 노해로62길 7,37.64893,127.03798
282,창문여자고등학교,서울특별시 강북구 월계로 61,37.62419,127.04958
283,청담고등학교,서울특별시 강남구 압구정로 419,37.5237263,127.0217276
284,청량고등학교,서울특별시 동대문구 왕산로 303,37.5762161,127.0254329
285,청원고등학교,서울특별시 노원구 한글비석로 506,37.6661065,127.06948626989912
286,청원여자고등학교,서울특별시 노원구 한글비석로 506,37.6661065,127.06948626989912
287,충암고등학교,서울특별시 은평구 가좌로5길 5,37.5862196,126.9213403
288,태릉고등학교,서울특별시 중랑구 신내로23길 36,37.6182736,127.0852454
289,풍문고등학교,서울특별시 강남구 자곡로 152,37.4767169,127.109981
290,하나고등학교,서울특별시 은평구 연서로 535,37.6413738,126.9369372927222
291,한가람고등학교,서울특별시 양천구 목동서로 15,37.537400700000006,126.88405047840865
292,한강미디어고등학교,서울특별시 영등포구 선유로55길 22,37.5384567,126.8968893
293,한광고등학교,서울특별시 강서구 등촌로13길 110,37.5379589,126.8584522
294,한국삼육고등학교,서울특별시 노원구 화랑로 815,37.6397212,127.1102445
295,한서고등학교,서울특별시 강서구 양천로11길 47,37.5740824,126.8099455
296,한성고등학교,서울특별시 서대문구 북아현로1길 24,37.5586955,126.9541525
297,한성과학고등학교,서울특별시 서대문구 통일로 279-79,37.5718039,126.9607046
298,한성여자고등학교,서울특별시 성북구 삼선교로16길 117,37.5881728,127.0114302
299,한세사이버보안고등학교,서울특별시 마포구 마포대로11길 44-80,37.5492302,126.9512323
300,한양공업고등학교,서울특별시 중구 을지로 299,37.5660099,126.9789782
301,한양대학교사범대학부속고등학교,서울특별시 성동구 마조로 42,37.561828,127.0416161
302,한영고등학교,서울특별시 강동구 동남로 832,37.5388723,127.1526324
303,한영외국어고등학교,서울특별시 강동구 동남로 832,37.5388723,127.1526324
304,해성국제컨벤션고등학교,서울특별시 동대문구 전농로20길 31,37.5796508,127.0571269
305,해성여자고등학교,서울특별시 동대문구 전농로20길 31,37.5796508,127.0571269
306,현대고등학교,서울특별시 강남구 압구정로 127,37.5237263,127.0217276
307,혜성여자고등학교,서울특별시 노원구 노원로16길 2,37.6422144,127.0744692
308,혜원여자고등학교,서울특별시 중랑구 봉우재로58길 39,37.5936433,127.0949385
309,혜화여자고등학교,서울특별시 강북구 인수봉로 127,37.6331021,127.0135479
310,홍익대학교사범대학부속고등학교,서울특별시 성북구 성북로14가길 23,37.5946127,127.0020079
311,홍익대학교사범대학부속여자고등학교,서울특별시 마포구 성미산로 51,37.5593395,126.9144681
312,홍익디자인고등학교,서울특별시 마포구 성미산로 111,37.5593395,126.9144681
313,화곡고등학교,서울특별시 강서구 강서로45길 69,37.54763825,126.83260481043592
314,화곡보건경영고등학교,서울특별시 강서구 강서로45길 70,37.54822505,126.83323123053316
315,환일고등학교,서울특별시 중구 환일길 47,37.5549496,126.9608454
316,효문고등학교,서울특별시 도봉구 우이천로 432,37.6306427,127.0432347
317,휘경공업고등학교,서울특별시 동대문구 겸재로 21,37.5858184,127.0762771
318,휘경여자고등학교,서울특별시 동대문구 한천로 247,37.6046141,127.0672219
319,휘문고등학교,서울특별시 강남구 역삼로 541,37.50523845,127.06199826430958
320,휘봉고등학교,서울특별시 동대문구 한천로 290,37.6046141,127.0672219
321,가야고등학교,부산광역시 부산진구 엄광로 152,35.1552771,129.0425282
322,개금고등학교,부산광역시 부산진구 백양대로208번길 71,35.1613884,129.0307368
323,개성고등학교,부산광역시 부산진구 당감서로 137,35.1624538,129.0363471
324,건국고등학교,부산광역시 사하구 승학로17번길,35.108162,128.9688009
325,경남고등학교,부산광역시 서구 망양로111번길 65,35.1185731,129.0198978
326,경남공업고등학교,부산광역시 부산진구 전포대로175번길 22,35.1522314,129.0652369
327,경남여자고등학교,부산광역시 동구 수정중로 29,35.1307254,129.0446233
328,경성전자고등학교,부산광역시 서구 꽃마을로 25,35.116165800000005,129.01324715946464
329,경원고등학교,부산광역시 부산진구 백양관문로 40,35.1684136,129.0273938
330,경일고등학교,부산광역시 강서구 영강길 153-42,35.1092432,128.9252571
331,경혜여자고등학교,부산광역시 북구 시랑로21번길 138,35.2039657,129.0070751
332,계성여자고등학교,부산광역시 연제구 해맞이로109번길 47,35.1839057,129.0692505
333,광명고등학교,부산광역시 영도구 와치로 131,35.0778,129.06452
334,구덕고등학교,부산광역시 사상구 학감대로 81,35.1534531,128.9904085
335,금곡고등학교,부산광역시 북구 화명신도시로 236,35.2441398,129.0110824
336,금명여자고등학교,부산광역시 북구 양달로 101,35.2442522,129.0245667
337,금성고등학교,부산광역시 동구 증산로 83,35.1347769,129.0473065
338,금정고등학교,부산광역시 동래구 명장로63번길 60-14,35.2058212,129.1078218
339,금정여자고등학교,부산광역시 금정구 서부로76번길 21,35.2198825,129.0997347
340,금정전자공업고등학교,부산광역시 금정구 서금로 75,35.2216,129.11021
